latitude,longitude,ratio,vegetationType
51.68333333,-1.9,0.932166302,shrub
51.68333333,-1.9,0.649438202,shrub
51.19040781,129.8886111,2.008403361,shrub
54.8270201,39.67248815,0.268382353,shrub
55.61218471,45.77388871,0.268382353,shrub
53.00854712,41.40353003,0.268382353,shrub
30.25,120.1666667,0.676432292,shrub
30.25,120.1666667,0.676432292,shrub
30.25,120.1666667,0.676432292,shrub
51.45549222,130.2769537,2.008403361,shrub
55.8149132,51.96050414,0.268382353,shrub
-38.25,176.5,0.29,shrub
-38.25,176.5,0.34,shrub
-38.25,176.5,0.25,shrub
-38.25,176.5,0.32,shrub
-38.25,176.5,0.29,shrub
-38.25,176.5,0.65,shrub
-38.25,176.5,0.42,shrub
51.31919896,34.27538435,0.268382353,shrub
49.95918575,136.9710573,2.008403361,shrub
58.53084934,51.05376627,0.421965318,shrub
52.63313415,39.50100856,0.268382353,shrub
42.40305556,128.0955556,0.45,shrub
42.40305556,128.0955556,0.450414261,shrub
42.40305556,128.0955556,0.45,shrub
57.02017553,50.47466391,1.094339623,shrub
51.17283589,128.7676847,2.008403361,shrub
51.48224466,34.51366027,0.268382353,shrub
40.957794,-74.75001,0.004036223,shrub
42.79166667,-76.125,2.5,shrub
42.79166667,-76.125,4.1,shrub
42.79166667,-76.125,1.9,shrub
42.79166667,-76.125,2.1,shrub
42.882805,-77.00552,0.151711924,shrub
40.989103,-75.080694,0.01021987,shrub
42.87833333,-76.1125,2.5,shrub
42.87833333,-76.1125,4.1,shrub
42.87833333,-76.1125,1.9,shrub
42.87833333,-76.1125,2.1,shrub
40.764837,-74.531713,0.008653676,shrub
-51.2225,-72.25944444,0.377896015,shrub
-51.2225,-72.25944444,0.377896015,shrub
-51.2225,-72.25944444,0.373739822,shrub
-51.2225,-72.25944444,0.368735079,shrub
-51.2225,-72.25944444,0.377896015,shrub
-51.2225,-72.25944444,0.373739822,shrub
-51.2225,-72.25944444,0.379256088,shrub
-51.2225,-72.25944444,0.376076045,shrub
-51.2225,-72.25944444,0.373739822,shrub
-51.2225,-72.25944444,0.379256088,shrub
-51.2225,-72.25944444,0.376076045,shrub
-51.2225,-72.25944444,0.379256088,shrub
-51.2225,-72.25944444,0.947592148,shrub
-51.2225,-72.25944444,1.28393519,shrub
-51.2225,-72.25944444,1.724265811,shrub
-51.2225,-72.25944444,2.006673999,shrub
-51.2225,-72.25944444,2.900982448,shrub
-51.2225,-72.25944444,1.28393519,shrub
-51.2225,-72.25944444,1.829330278,shrub
-51.2225,-72.25944444,2.418459578,shrub
-51.2225,-72.25944444,2.470399268,shrub
-51.2225,-72.25944444,2.509812359,shrub
-51.2225,-72.25944444,1.986463643,shrub
-51.2225,-72.25944444,2.771818933,shrub
-51.2225,-72.25944444,2.767816811,shrub
-51.2225,-72.25944444,3.136434344,shrub
-51.2225,-72.25944444,3.136434344,shrub
-51.2225,-72.25944444,3.136434344,shrub
-51.2225,-72.25944444,2.820395072,shrub
-51.2225,-72.25944444,2.767816812,shrub
-51.2225,-72.25944444,2.820395072,shrub
-51.2225,-72.25944444,2.771818934,shrub
-51.2225,-72.25944444,2.820395072,shrub
-51.2225,-72.25944444,2.771818933,shrub
-51.2225,-72.25944444,2.767832878,shrub
58,26,0.618052014,shrub
58,26,1.243243243,shrub
58,26,1.976733302,shrub
58,26,1.69221026,shrub
58,26,1.505662006,shrub
58,26,0.545171657,shrub
58,26,0.74091153,shrub
58,26,0.953497576,shrub
58,26,1.040617048,shrub
58,26,1.490994788,shrub
58,26,1.610095079,shrub
58,26,3.067190851,shrub
58,26,0.849392008,shrub
58,26,0.755325809,shrub
58,26,0.601532073,shrub
58,26,0.562658105,shrub
58,26,0.465030769,shrub
58,26,0.606265657,shrub
58,26,0.52638833,shrub
58,26,0.242791027,shrub
58,26,1.732968127,shrub
58,26,0.51721996,shrub
58,26,0.370359012,shrub
58,26,0.579895824,shrub
58,26,1.046236123,shrub
58,26,0.629901485,shrub
-51.68305556,-72.26555556,0.949317741,shrub
-51.68305556,-72.26555556,0.949317744,shrub
-51.68305556,-72.26555556,0.949317746,shrub
-51.68305556,-72.26555556,0.949317747,shrub
-51.68305556,-72.26555556,0.949317733,shrub
-51.68305556,-72.26555556,0.949317737,shrub
-51.68305556,-72.26555556,0.949317762,shrub
-51.68305556,-72.26555556,0.949317742,shrub
-51.68305556,-72.26555556,0.93431261,shrub
-51.68305556,-72.26555556,0.93431261,shrub
-51.68305556,-72.26555556,0.949317733,shrub
-51.68305556,-72.26555556,0.93431261,shrub
-51.68305556,-72.26555556,1.617115937,shrub
-51.68305556,-72.26555556,1.617115939,shrub
-51.68305556,-72.26555556,1.617115939,shrub
-51.68305556,-72.26555556,1.617115938,shrub
-51.68305556,-72.26555556,1.617115938,shrub
-51.68305556,-72.26555556,1.617115938,shrub
-51.68305556,-72.26555556,1.444106852,shrub
-51.68305556,-72.26555556,1.617115941,shrub
-51.68305556,-72.26555556,1.444106852,shrub
-51.68305556,-72.26555556,1.617115934,shrub
-51.68305556,-72.26555556,1.617115937,shrub
-51.68305556,-72.26555556,1.444106852,shrub
-51.68305556,-72.26555556,1.138579983,shrub
-51.68305556,-72.26555556,1.138579984,shrub
-51.68305556,-72.26555556,1.138579983,shrub
-51.68305556,-72.26555556,1.138579983,shrub
-51.68305556,-72.26555556,1.138579983,shrub
-51.68305556,-72.26555556,1.138579983,shrub
-51.68305556,-72.26555556,1.138579982,shrub
-51.68305556,-72.26555556,1.138579983,shrub
-51.68305556,-72.26555556,1.138579983,shrub
-51.68305556,-72.26555556,0.887644155,shrub
-51.68305556,-72.26555556,0.887644155,shrub
-51.68305556,-72.26555556,1.138793412,shrub
-40.65,-72.18333333,0.6,shrub
-40.65,-72.18333333,0.333333333,shrub
-40.65,-72.18333333,0.333333333,shrub
-40.65,-72.18333333,0.48,shrub
-40.65,-72.18333333,0.333333333,shrub
-40.65,-72.18333333,0.771929825,shrub
-40.65,-72.18333333,1.050632911,shrub
-40.65,-72.18333333,0.615384615,shrub
-40.65,-72.18333333,0.987012987,shrub
-40.65,-72.18333333,0.632352941,shrub
-40.65,-72.18333333,0.4,shrub
-40.65,-72.18333333,1.06,shrub
-40.65,-72.18333333,0.649350649,shrub
-40.65,-72.18333333,0.684782609,shrub
-40.65,-72.18333333,0.982758621,shrub
-40.65,-72.18333333,1.024390244,shrub
-40.65,-72.18333333,0.230769231,shrub
-40.65,-72.18333333,0.480769231,shrub
-40.65,-72.18333333,0.337078652,shrub
-40.65,-72.18333333,0.795454545,shrub
-40.65,-72.18333333,1.059259259,shrub
-40.65,-72.18333333,0.72972973,shrub
-40.65,-72.18333333,0.762376238,shrub
-40.65,-72.18333333,0.638888889,shrub
-40.65,-72.18333333,0.955357143,shrub
-40.65,-72.18333333,0.279279279,shrub
-40.65,-72.18333333,0.743362832,shrub
-40.65,-72.18333333,1.163265306,shrub
-40.65,-72.18333333,0.407407407,shrub
-40.65,-72.18333333,0.302521008,shrub
-40.65,-72.18333333,0.59375,shrub
-40.65,-72.18333333,0.99270073,shrub
-40.65,-72.18333333,0.298076923,shrub
-40.65,-72.18333333,0.714,shrub
-40.65,-72.18333333,0.363636364,shrub
-40.65,-72.18333333,0.696202532,shrub
-40.65,-72.18333333,0.511986301,shrub
-40.65,-72.18333333,0.325581395,shrub
-40.65,-72.18333333,0.535185185,shrub
-40.65,-72.18333333,0.674008811,shrub
-40.65,-72.18333333,0.307692308,shrub
-40.65,-72.18333333,0.497765862,shrub
-40.65,-72.18333333,0.618101545,shrub
-40.65,-72.18333333,0.532258065,shrub
-40.65,-72.18333333,0.86770428,shrub
-40.65,-72.18333333,0.502702703,shrub
-40.65,-72.18333333,0.532934132,shrub
-40.65,-72.18333333,0.427631579,shrub
-40.65,-72.18333333,0.224137931,shrub
-40.65,-72.18333333,0.575211864,shrub
-40.65,-72.18333333,0.55890411,shrub
-40.65,-72.18333333,0.749174917,shrub
-40.65,-72.18333333,0.858536585,shrub
-40.65,-72.18333333,0.915567282,shrub
-40.65,-72.18333333,0.385273973,shrub
-40.65,-72.18333333,0.964205817,shrub
-40.65,-72.18333333,0.512542373,shrub
-40.65,-72.18333333,0.492224476,shrub
-40.65,-72.18333333,0.433311214,shrub
-40.65,-72.18333333,0.343719572,shrub
-40.65,-72.18333333,0.494257588,shrub
-40.65,-72.18333333,0.243676223,shrub
-40.65,-72.18333333,0.722222222,shrub
-40.65,-72.18333333,0.544217687,shrub
-40.65,-72.18333333,0.347621291,shrub
-40.65,-72.18333333,0.384333821,shrub
-40.65,-72.18333333,0.39965096,shrub
-40.65,-72.18333333,0.704054054,shrub
-40.65,-72.18333333,0.444656489,shrub
-40.65,-72.18333333,0.471653807,shrub
-40.65,-72.18333333,0.484269215,shrub
-40.65,-72.18333333,0.660909091,shrub
-40.65,-72.18333333,0.530867283,shrub
-40.65,-72.18333333,0.404522613,shrub
-40.65,-72.18333333,0.688294751,shrub
-40.65,-72.18333333,0.330969267,shrub
-40.65,-72.18333333,0.412993039,shrub
-40.65,-72.18333333,0.435176791,shrub
-40.65,-72.18333333,0.572533445,shrub
-40.65,-72.18333333,0.300750268,shrub
-40.65,-72.18333333,0.637443671,shrub
-33.06667,-71,2.9,shrub
-33.066667,-71,0.25,shrub
-33.066667,-71,0.39,shrub
-33.066667,-71,0.5,shrub
-33.066667,-71,0.69,shrub
-33.066667,-71,0.63,shrub
-33.066667,-71,0.49,shrub
-33.066667,-71,0.74,shrub
-33.066667,-71,0.87,shrub
-33.066667,-71,0.35,shrub
-33.066667,-71,0.73,shrub
-33.066667,-71,0.93,shrub
-33.066667,-71,0.77,shrub
-33.066667,-71,0.6,shrub
-33.066667,-71,0.89,shrub
-33.06667,-71,4.9,shrub
-33.06667,-71,1.4,shrub
-33.06667,-71,0.6,shrub
-33.06667,-71,0.3,shrub
-33.06667,-71,0.3,shrub
-33.06667,-71,0.3,shrub
-33.06667,-71,0.5,shrub
-51.56667,-72.23333333,0.558333333,shrub
-51.56667,-72.23333333,0.558333333,shrub
-51.56667,-72.23333333,0.558333333,shrub
-51.56667,-72.23333333,0.523255814,shrub
-51.56667,-72.23333333,0.523255814,shrub
-51.56667,-72.23333333,0.523255814,shrub
-51.56667,-72.23333333,0.557623077,shrub
-51.56667,-72.23333333,0.557623077,shrub
-51.56667,-72.23333333,0.538562092,shrub
-51.56667,-72.23333333,0.557623077,shrub
-51.56667,-72.23333333,0.538562092,shrub
-51.56667,-72.23333333,0.538562092,shrub
-51.56667,-72.23333333,2.03960396,shrub
-51.56667,-72.23333333,2.034883721,shrub
-51.56667,-72.23333333,2.03960396,shrub
-51.56667,-72.23333333,2.034883721,shrub
-51.56667,-72.23333333,2.0125,shrub
-51.56667,-72.23333333,2.03960396,shrub
-51.56667,-72.23333333,2.034883721,shrub
-51.56667,-72.23333333,2.0125,shrub
-51.56667,-72.23333333,1.990634921,shrub
-51.56667,-72.23333333,1.990634921,shrub
-51.56667,-72.23333333,2.0125,shrub
-51.56667,-72.23333333,1.990634921,shrub
-51.56667,-72.23333333,2.225536481,shrub
-51.56667,-72.23333333,2.226748466,shrub
-51.56667,-72.23333333,2.188986784,shrub
-51.56667,-72.23333333,2.225536481,shrub
-51.56667,-72.23333333,2.228947368,shrub
-51.56667,-72.23333333,2.228947368,shrub
-51.56667,-72.23333333,2.228947368,shrub
-51.56667,-72.23333333,2.226748466,shrub
-51.56667,-72.23333333,2.225536481,shrub
-51.56667,-72.23333333,2.188986784,shrub
-51.56667,-72.23333333,2.226748466,shrub
-51.56667,-72.23333333,2.188986784,shrub
59,25,0.504887586,shrub
59,25,0.165419162,shrub
59,25,0.4068388,shrub
59,25,0.26886736,shrub
59,25,0.345980003,shrub
59,25,0.658406083,shrub
59,25,0.442597105,shrub
59,25,0.411770899,shrub
59,25,0.423110866,shrub
59,25,0.349689977,shrub
59,25,0.187365367,shrub
59,25,0.38363463,shrub
59,25,0.405033776,shrub
59,25,0.315715343,shrub
59,25,0.197292215,shrub
59,25,0.270054497,shrub
59,25,0.288265021,shrub
59,25,0.320414145,shrub
59,25,0.338133289,shrub
59,25,0.229376585,shrub
59,25,0.350901096,shrub
59,25,0.298340174,shrub
59,25,0.326800934,shrub
59,25,0.376499348,shrub
59,25,0.317046402,shrub
59,25,0.231094795,shrub
37.24,101.85,0.819638552,shrub
37.24,101.85,0.819638552,shrub
50.83466358,97.53549425,3.685185185,shrub
38.41666667,106.1666667,0.454106838,shrub
38.41666667,106.1666667,0.454106838,shrub
38.41666667,106.1666667,0.454106838,shrub
31.88,96.89,0.548196093,shrub
31.88,96.89,0.548196093,shrub
52.61653024,96.12965474,3.685185185,shrub
29.61055556,94.65194444,1.505333333,shrub
29.61055556,94.65194444,1.505333333,shrub
29.61055556,94.65194444,1.505333333,shrub
29.610556,94.651944,1.5053333,shrub
47.216667,11.33,2.23,shrub
47.216667,11.33,2.03,shrub
47.216667,11.33,1.78,shrub
40.849128,-72.656856,0.159235669,shrub
40.849128,-72.656856,0.438596491,shrub
40.849128,-72.656856,0.206185567,shrub
40.849128,-72.656856,0.262467192,shrub
36.596944,-118.675,0.6,shrub
36.596944,-118.675,2.27,shrub
36.596944,-118.675,0.61,shrub
29.77,-81.42,0.28003743,shrub
29.77,-81.42,0.302911234,shrub
29.77,-81.42,0.251677102,shrub
29.77,-81.42,0.370092898,shrub
29.77,-81.42,0.335856686,shrub
29.77,-81.42,0.205544123,shrub
29.77,-81.42,0.346166526,shrub
29.77,-81.42,0.330707057,shrub
51.60287595,83.10906844,1.352,shrub
43,119.65,2.12,shrub
51.97204183,47.97390592,0.268382353,shrub
53.04553061,50.82798893,0.268382353,shrub
45.41747233,38.11292711,0.268382353,shrub
50.8573884,39.76274512,0.268382353,shrub
50.89443334,82.30659834,1.352,shrub
43.62150814,44.15521512,0.268382353,shrub
51.48248826,51.74288516,0.268382353,shrub
50.65015079,42.55333079,0.268382353,shrub
51.77206798,54.48720342,0.268382353,shrub
53.97122893,74.92016295,3.685185185,shrub
52.02272818,84.3056163,1.352,shrub
45.22913369,39.90524864,0.268382353,shrub
55.86618033,65.65762332,3.685185185,shrub
52.10569652,85.70584892,1.352,shrub
48.66974882,44.96799099,0.268382353,shrub
52.17447962,107.5489025,3.685185185,shrub
29.35,-100.26667,0.675,shrub
40.816667,-104.76667,4.8918,shrub
40.816667,-104.76667,2.5734,shrub
40.816667,-104.76667,24.6104,shrub
40.816667,-104.76667,14.3066667,shrub
41.3,1.816667,1.14388,shrub
41.3,1.816667,1.1439,shrub
42.11944,-6.116389,0.22,shrub
42.11944,-6.116389,0.5502,shrub
42.119444,-6.116389,0.22,shrub
42.119444,-6.116389,0.5502,shrub
37.1167,-6.2,2.7,shrub
37.1166667,-6.2,2.7,shrub
39.43333333,-0.783333333,3.033783784,shrub
39.43333,-0.7833333,3,shrub
40.6,8.15,0.96935,shrub
40.6,8.15,0.9693,shrub
40.823117,17.024848,0.683606557,shrub
39.45,-0.9,4.727272727,shrub
39.45,-0.9,4.7,shrub
40.71752,17.574867,0.683606557,shrub
39.38333333,-0.85,2.680412371,shrub
39.383333,-0.85,2.7,shrub
39.41666667,-1,2.619402985,shrub
39.416667,-1,2.6,shrub
39.583333,-1.16667,2.6,shrub
39.4,-0.75,2.61414791,shrub
39.4,-0.75,3.5,shrub
38.38333333,-1.166666667,0.57,shrub
38.38333333,-1.166666667,0.64,shrub
38.38333333,-1.166666667,10.851,shrub
38.38333333,-1.166666667,10.648,shrub
38.38333333,-1.166666667,10.715,shrub
38.38333333,-1.166666667,3.288,shrub
37.579438,-0.874453,0.529411765,shrub
37.579438,-0.874453,0.4,shrub
39.96667,-5.1166667,0.78244,shrub
39.96667,-5.1166667,1.816,shrub
39.48333333,-0.716666667,3.887640449,shrub
39.483333,-0.716667,3.9,shrub
38.533333,-8.016667,1.069,shrub
38.533333,-8.016667,0.8615,shrub
38.53333333,-8.016666667,1.069230769,shrub
38.53333333,-8.016666667,0.861499365,shrub
39.53333333,-0.783333333,3.930769231,shrub
39.53333,-0.783333,3.9,shrub
37.13333333,-2.366666667,2.59,shrub
37.13333333,-2.366666667,1.67,shrub
37.13333333,-2.366666667,1.17,shrub
37.13333333,-2.366666667,0.81,shrub
37.133333,-2.366667,0.9344,shrub
37.133333,-2.366667,0.96602,shrub
37.133333,-2.366667,0.8373,shrub
39.46666667,-1.333333333,4.465116279,shrub
39.466667,-1.33333,4.5,shrub
39.25,-121.283333,0.49,shrub
-30.25,-71.283333,0.1702,shrub
-30.25,-71.283333,0.3208,shrub
-30.25,-71.283333,0.1395,shrub
-30.25,-71.283333,0.3214,shrub
-30.25,-71.283333,0.32,shrub
32.71375,-116.91559,0.570005244,shrub
32.90084,-116.654247,0.702405397,shrub
32.90084,-116.654247,0.568012968,shrub
32.90084,-116.654247,0.43220339,shrub
32.90084,-116.654247,0.410008425,shrub
32.90084,-116.654247,0.37250996,shrub
32.90084,-116.654247,0.142219091,shrub
32.90084,-116.654247,0.626406602,shrub
-33.95,18.916667,2.9,shrub
-33.95,18.916667,1.2,shrub
-33.95,18.916667,3.2,shrub
-33.95,18.916667,2.2,shrub
-33.95,18.916667,3.3,shrub
-33.95,18.916667,4,shrub
-33.95,18.916667,7.5,shrub
-33.95,18.916667,23.1,shrub
-33.95,18.916667,5.1,shrub
-33.95,18.916667,5.3,shrub
-29.71666667,-71.23333333,1.01,shrub
-29.71666667,-71.23333333,1.53,shrub
-29.71666667,-71.23333333,1.4,shrub
-29.71666667,-71.23333333,1.36,shrub
-29.71666667,-71.23333333,1.16,shrub
-29.71666667,-71.23333333,1.72,shrub
-29.716667,-71.23333,1.4,shrub
-29.716667,-71.23333,1.702,shrub
-29.716667,-71.23333,0.892,shrub
-29.716667,-71.23333,0.879,shrub
-29.716667,-71.23333,0.953,shrub
-29.716667,-71.23333,0.929,shrub
-29.716667,-71.23333,1.773,shrub
-29.716667,-71.23333,0.965,shrub
-29.716667,-71.23333,0.065,shrub
38.95,-9.283333,0.7,shrub
38.95,-9.283333,0.5,shrub
38.95,-9.283333,0.9,shrub
38.95,-9.283333,1.8,shrub
38.95,-9.283333,0.9,shrub
38.95,-9.283333,0.7,shrub
38.95,-9.283333,0.3,shrub
38.95,-9.283333,1.3,shrub
38.95,-9.283333,0.8,shrub
38.95,-9.283333,0.8,shrub
38.38333,-0.43333,0.72,shrub
38.38333,-0.43333,0.67,shrub
38.38333,-0.43333,0.76,shrub
38.38333,-0.43333,0.9,shrub
38.38333,-0.43333,0.89,shrub
38.38333,-0.43333,0.6,shrub
38.38333,-0.43333,0.65,shrub
38.38333,-0.43333,0.68,shrub
38.38333,-0.43333,0.81,shrub
38.38333,-0.43333,0.95,shrub
38.38333,-0.43333,2.08,shrub
38.38333,-0.43333,0.67,shrub
38.38333,-0.43333,0.42,shrub
38.38333,-0.43333,0.64,shrub
38.38333,-0.43333,0.75,shrub
38.38333,-0.43333,0.56,shrub
38.38333,-0.43333,0.71,shrub
38.38333,-0.43333,0.54,shrub
38.38333,-0.43333,0.69,shrub
38.38333,-0.43333,0.75,shrub
38.38333,-0.43333,0.66,shrub
38.38333,-0.43333,0.44,shrub
38.38333,-0.43333,0.84,shrub
38.38333,-0.43333,0.81,shrub
38.38333,-0.43333,0.93,shrub
32.9,-116.65,0.25,shrub
32.9,-116.65,0.39,shrub
32.9,-116.65,0.5,shrub
32.9,-116.65,0.69,shrub
32.9,-116.65,0.63,shrub
32.9,-116.65,0.87,shrub
32.9,-116.65,0.35,shrub
32.9,-116.65,0.73,shrub
32.9,-116.65,0.93,shrub
32.9,-116.65,0.77,shrub
32.9,-116.65,0.6,shrub
32.9,-116.65,0.89,shrub
42.16,-3.24,0.5,shrub
42.16,-3.24,1,shrub
42.16,-3.24,0.8,shrub
42.16,-3.24,0.5,shrub
42.16,-3.24,1,shrub
42.16,-3.24,0.3,shrub
42.16,-3.24,0.4,shrub
42.16,-3.24,0.2,shrub
42.16,-3.24,0.5,shrub
42.16,-3.24,1,shrub
42.16,-3.24,0.8,shrub
42.16,-3.24,0.5,shrub
42.16,-3.24,1,shrub
42.16,-3.24,0.3,shrub
42.16,-3.24,0.4,shrub
42.16,-3.24,0.2,shrub
37.35,97.12,0.371097191,shrub
37.35,97.12,0.371097191,shrub
36.99,98.2,0.3858179,shrub
36.99,98.2,0.3858179,shrub
37.04,97.86,0.952746488,shrub
37.04,97.86,0.952746488,shrub
44.28333333,87.93333333,0.705031447,shrub
44.283333,87.93333,3.89,shrub
44.283333,87.93333,0.78,shrub
44.283333,87.93333,3.51,shrub
44.283333,87.93333,1.27,shrub
44.283333,87.93333,4.13,shrub
36.96,98.86,0.50011753,shrub
36.96,98.86,0.50011753,shrub
30.835262,34.933704,0.54,shrub
50.36822639,95.15386292,3.685185185,shrub
44.83333333,88.33333333,0.607665994,shrub
44.83333333,88.33333333,0.233962566,shrub
44.83333333,88.33333333,0.274032239,shrub
37.05,97.63,0.585734782,shrub
37.05,97.63,0.585734782,shrub
45.5,87.83333333,0.607665994,shrub
45.5,87.83333333,0.233962566,shrub
45.5,87.83333333,0.274032239,shrub
37.22,97.51,0.202058074,shrub
37.22,97.51,0.202058074,shrub
37.26,97.41,0.258926087,shrub
37.26,97.41,0.258926087,shrub
37.45,97.26,0.534561022,shrub
37.45,97.26,0.534561022,shrub
36.9,98.52,0.569855709,shrub
36.9,98.52,0.569855709,shrub
37.04,98.66,0.954565011,shrub
37.04,98.66,0.954565011,shrub
36.87,98.54,0.758942593,shrub
36.87,98.54,0.758942593,shrub
45.25,87.66666667,0.607665994,shrub
45.25,87.66666667,0.233962566,shrub
45.25,87.66666667,0.274032239,shrub
32.7937,-109.6319,0.36,shrub
26,-103,0.49,shrub
26,-103,0.41,shrub
25.41666667,-101,0.038779174,shrub
24.928851,-99.23324,0.29054411,shrub
35.38333333,-117.6833333,0.378723404,shrub
35.38333333,-117.6833333,0.360576923,shrub
35.38333333,-117.6833333,0.30952381,shrub
24.016667,-100.033333,0.31,shrub
41.86666667,-113.0833333,4.091106291,shrub
41.86666667,-113.0833333,6.765124555,shrub
35.060884,-115.38144,1.2,shrub
35.060884,-115.38144,0.5,shrub
35.060884,-115.38144,0.7,shrub
35.060884,-115.38144,1.2,shrub
35.060884,-115.38144,0.4,shrub
35.060884,-115.38144,0.6,shrub
35.060884,-115.38144,0.3,shrub
35.060884,-115.38144,0.7,shrub
35.060884,-115.38144,0.3,shrub
48.04834033,135.6278487,2.008403361,shrub
51.22915477,128.4973892,2.008403361,shrub
48.42641099,133.5198572,2.008403361,shrub
49.62610886,130.0565522,2.008403361,shrub
47.98677519,134.8850225,2.008403361,shrub
49.73428898,128.5729889,0.268382353,shrub
51.35176995,128.851689,2.008403361,shrub
49.19552097,130.4033936,2.008403361,shrub
46.01691642,134.0564745,2.008403361,shrub
51.10148719,128.4483982,2.008403361,shrub
49.39762774,130.1243884,0.268382353,shrub
48.22365405,135.1791181,2.008403361,shrub
48.11364016,132.0286304,0.268382353,shrub
56.5068326,115.8838725,2.008403361,shrub
61.24475677,72.66390776,0.421965318,shrub
58.72095731,106.9230289,2.008403361,shrub
53.91112178,58.07459427,0.268382353,shrub
68.34168008,145.6555459,0.486166008,shrub
63.14597988,107.016321,2.008403361,shrub
56.54344077,116.0655619,3.685185185,shrub
54.42649089,113.5132615,2.008403361,shrub
63.67144539,87.17279995,0.421965318,shrub
57.79368517,70.96312064,0.807228916,shrub
60.43901955,56.49979773,0.421965318,shrub
60.20504283,106.8631488,2.008403361,shrub
57.49625973,88.35767007,0.421965318,shrub
59.28244637,31.77725416,1.094339623,shrub
61.64291072,54.39084348,0.421965318,shrub
58.39227015,105.7929765,2.008403361,shrub
55.34096914,123.041375,2.008403361,shrub
65.28899152,81.73058387,0.421965318,shrub
59.77500584,124.8481338,2.008403361,shrub
55.42299636,113.7238345,2.008403361,shrub
51.88869932,117.3313464,2.008403361,shrub
61.84372748,117.8822363,2.008403361,shrub
67.69488282,155.7639672,0.486166008,shrub
58.478854,31.1113825,1.094339623,shrub
62.11770754,49.54352952,0.421965318,shrub
60.15861383,124.8530318,2.008403361,shrub
63.57608977,108.7649006,2.008403361,shrub
61.38211626,120.6046691,2.008403361,shrub
64.54016136,120.472284,2.008403361,shrub
55.63540593,122.2143568,2.008403361,shrub
55.35894133,125.5160164,2.008403361,shrub
61.89008595,51.47950101,0.421965318,shrub
62.15840105,112.7290554,2.008403361,shrub
52.03259382,119.4624688,2.008403361,shrub
64.04113982,107.4083096,2.008403361,shrub
61.8094425,125.4316324,2.008403361,shrub
61.20816719,46.54624446,0.421965318,shrub
60.0081927,69.77598191,0.807228916,shrub
65.94183348,56.89810909,0.421965318,shrub
62.09569205,115.345475,2.008403361,shrub
57.90189083,83.62256956,0.807228916,shrub
54.60585023,112.7412552,2.008403361,shrub
61.13517417,106.8659877,2.008403361,shrub
62.89503549,109.3859258,2.008403361,shrub
64.82921998,154.1184805,0.486166008,shrub
62.05585992,45.18438297,0.421965318,shrub
60.52471822,117.9209022,2.008403361,shrub
55.75965665,107.0010847,2.008403361,shrub
62.23382408,111.9305854,2.008403361,shrub
54.77882735,120.6088227,2.008403361,shrub
